acn,reporter_function,reporter_ATC,reporter_GROUND,reporter_INSTRUCTION_EXAM,reporter_MAINT_SAFETY,reporter_OTH_CREW,reporter_OTH_UNKN,reporter_PILOT
1511284,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1511309,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1511106,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1511331,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1511632,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1511631,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1511630,OTHER / UNKNOWN,0,0,0,0,0,1,0
1511595,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1511572,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1511571,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1511658,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1511535,SINGLE PILOT,0,0,0,0,0,0,1
1511527,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1511512,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1511507,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1511538,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1511489,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1511487,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1511481,CAPTAIN; PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1511474,PILOT FLYING; INSTRUCTOR,0,0,0,0,0,0,1
1511459,LEAD TECHNICIAN,0,0,0,1,0,0,0
1511382,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1511378,CAPTAIN,0,0,0,0,0,0,1
1511367,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1511365,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1511503,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1511333,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1520845,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1520724,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1520726,CHECK PILOT; INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1520737,TRAINEE,0,0,0,0,0,0,1
1520763,APPROACH,1,0,0,0,0,0,0
1520833,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1520795,CAPTAIN,0,0,0,0,0,0,1
1520806,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1520823,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1520843,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1520765,LOCAL,0,0,0,0,0,1,0
1520689,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1520415,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1520637,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1520617,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1520570,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1520532,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1520525,APPROACH,1,0,0,0,0,0,0
1520489,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1520198,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1520485,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1520210,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1520368,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1520222,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1520878,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1520681,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1520894,PILOT NOT FLYING,0,0,0,0,0,0,1
1521128,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1520906,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1521282,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1520180,LOCAL,0,0,0,0,0,1,0
1521301,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1521240,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1521208,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1521126,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1521121,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1521102,LOCAL; INSTRUCTOR,0,0,0,0,0,1,1
1521095,ENROUTE,1,0,0,0,0,0,0
1521091,DEPARTURE,1,0,0,0,0,0,0
1521085,LOCAL,0,0,0,0,0,1,0
1521084,LOCAL,0,0,0,0,0,1,0
1521080,LOCAL,0,0,0,0,0,1,0
1521070,FLIGHT ATTENDANT (ON DUTY),0,0,0,0,1,0,0
1521062,SINGLE PILOT,0,0,0,0,0,0,1
1521061,SINGLE PILOT,0,0,0,0,0,0,1
1521057,INSTRUCTOR; PILOT FLYING,0,0,0,0,0,0,1
1521055,CHECK PILOT; PILOT FLYING,0,0,0,0,0,0,1
1521047,FIRST OFFICER,0,0,0,0,0,0,1
1521003,TECHNICIAN,0,0,0,1,0,0,0
1520968,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1520966,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1520963,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1520947,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1520933,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1520896,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1520165,FLIGHT ATTENDANT (ON DUTY),0,0,0,0,1,0,0
1519181,SUPERVISOR / CIC; LOCAL,1,0,0,0,0,1,0
1520158,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1519639,CAPTAIN; CHECK PILOT,0,0,0,0,0,0,1
1519636,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1519626,RAMP,0,1,0,0,0,0,0
1519589,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1519552,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1519544,FLIGHT ATTENDANT (ON DUTY); FLIGHT ATTENDANT IN CHARGE,0,0,0,0,1,0,0
1519535,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1519529,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1519516,FIRST OFFICER,0,0,0,0,0,0,1
1519503,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1519497,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1519447,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1519439,CAPTAIN,0,0,0,0,0,0,1
1519430,CAPTAIN,0,0,0,0,0,0,1
1519373,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1519318,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1519255,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1519204,OTHER / UNKNOWN,0,0,0,0,0,1,0
1519195,OTHER / UNKNOWN,0,0,0,0,0,1,0
1519176,FLIGHT DATA / CLEARANCE DELIVERY; SUPERVISOR / CIC,1,0,0,0,0,0,0
1519173,ENROUTE,1,0,0,0,0,0,0
1519166,APPROACH,1,0,0,0,0,0,0
1519163,ENROUTE,1,0,0,0,0,0,0
1521358,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1519160,APPROACH; HANDOFF / ASSIST,1,0,0,0,0,0,0
1519645,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1520162,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1519651,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1519662,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1520139,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1520138,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1520136,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1520126,OTHER / UNKNOWN,0,0,0,0,0,1,0
1520097,FLIGHT ENGINEER / SECOND OFFICER; CAPTAIN; PILOT FLYING,0,0,0,1,0,0,1
1520081,SINGLE PILOT,0,0,0,0,0,0,1
1520042,SINGLE PILOT,0,0,0,0,0,0,1
1520038,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1520035,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1520020,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1519934,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1519929,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1519900,OTHER / UNKNOWN,0,0,0,0,0,1,0
1519890,CAPTAIN,0,0,0,0,0,0,1
1519879,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1519866,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1519843,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1519829,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1519821,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1519817,CAPTAIN,0,0,0,0,0,0,1
1519790,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1519775,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1519732,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1519729,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1519687,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1519653,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1521374,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1524508,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1521388,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1522882,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1522880,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1522869,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1522864,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1522790,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1522763,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1522760,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1522734,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1522672,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1522661,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1522649,PILOT NOT FLYING,0,0,0,0,0,0,1
1522636,TECHNICIAN,0,0,0,1,0,0,0
1522592,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1522590,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1522589,OTHER / UNKNOWN,0,0,0,0,0,1,0
1522557,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1522520,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1522517,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1522508,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1522485,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1522473,CAPTAIN,0,0,0,0,0,0,1
1522461,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1522446,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1522436,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1522431,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1522959,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1522423,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1522969,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1523016,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1519157,APPROACH,1,0,0,0,0,0,0
1621339,PILOT FLYING; CAPTAIN; SINGLE PILOT,0,0,0,0,0,0,1
1619631,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1572904,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1569763,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1546170,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1526211,SINGLE PILOT,0,0,0,0,0,0,1
1525835,CAPTAIN,0,0,0,0,0,0,1
1524961,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1524750,TECHNICIAN,0,0,0,1,0,0,0
1524596,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1524451,LOCAL,0,0,0,0,0,1,0
1524303,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1524277,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1524176,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1524172,CAPTAIN,0,0,0,0,0,0,1
1523918,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1523800,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1523631,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1523538,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1523502,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1523478,TECHNICIAN,0,0,0,1,0,0,0
1523318,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1523297,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1523039,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1523014,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1522413,COORDINATOR,1,0,0,0,0,0,0
1522390,SINGLE PILOT,0,0,0,0,0,0,1
1522386,SINGLE PILOT,0,0,0,0,0,0,1
1521848,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1521830,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1521816,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1521811,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1521744,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1521725,OTHER / UNKNOWN,0,0,0,0,0,1,0
1521705,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1521675,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1521658,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1521649,INSTRUCTOR,0,0,0,0,0,0,1
1521645,SINGLE PILOT,0,0,0,0,0,0,1
1521626,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1521612,TECHNICIAN,0,0,0,1,0,0,0
1521582,FLIGHT ATTENDANT (ON DUTY),0,0,0,0,1,0,0
1521571,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1521568,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1521567,CAPTAIN,0,0,0,0,0,0,1
1521557,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1521549,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1521534,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1521507,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1521505,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1521502,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1521433,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1521419,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1521889,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1521916,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1521926,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1521940,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1522381,PILOT FLYING; SINGLE PILOT; CAPTAIN,0,0,0,0,0,0,1
1522379,CAPTAIN; PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1522367,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1522355,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1522345,SINGLE PILOT,0,0,0,0,0,0,1
1522298,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1522271,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1522263,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1522239,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1522224,CAPTAIN,0,0,0,0,0,0,1
1522215,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1522204,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1521375,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1522201,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1522168,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1522157,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1522121,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1522099,APPROACH,1,0,0,0,0,0,0
1522081,INSTRUCTOR,0,0,0,0,0,0,1
1522070,INSTRUCTOR,0,0,0,0,0,0,1
1522068,CAPTAIN; PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1522047,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1522038,SINGLE PILOT,0,0,0,0,0,0,1
1522021,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1521967,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1521944,PILOT FLYING,0,0,0,0,0,0,1
1522173,CAPTAIN,0,0,0,0,0,0,1
1519146,SINGLE PILOT,0,0,0,0,0,0,1
1517241,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1519132,SINGLE PILOT,0,0,0,0,0,0,1
1516842,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1516834,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1516813,CAPTAIN,0,0,0,0,0,0,1
1516804,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1516785,CAPTAIN,0,0,0,0,0,0,1
1516749,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1516746,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1516745,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1516715,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1516704,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1516677,DEPARTURE,1,0,0,0,0,0,0
1516625,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1516575,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1516563,FLIGHT ENGINEER / SECOND OFFICER,0,0,0,1,0,0,0
1516554,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1516550,PILOT NOT FLYING,0,0,0,0,0,0,1
1516547,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1516535,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1516527,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1516516,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1516513,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1516507,CAPTAIN; CHECK PILOT,0,0,0,0,0,0,1
1516504,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1516473,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1516463,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1516852,FLIGHT ATTENDANT (ON DUTY),0,0,0,0,1,0,0
1516426,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1516868,TECHNICIAN,0,0,0,1,0,0,0
1516942,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1517252,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1517246,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1517238,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1517199,RELIEF PILOT; FIRST OFFICER,0,0,0,0,0,0,1
1517194,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1517186,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1517177,TRAFFIC MANAGEMENT,1,0,0,0,0,0,0
1517165,ENROUTE,1,0,0,0,0,0,0
1517157,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1517123,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1517120,INSPECTOR,0,0,0,1,0,0,0
1517100,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1517092,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1517090,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1517081,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1517039,CAPTAIN,0,0,0,0,0,0,1
1517033,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1517029,CAPTAIN,0,0,0,0,0,0,1
1517028,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1517026,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1516986,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1516976,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1516966,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1516955,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1516949,FIRST OFFICER,0,0,0,0,0,0,1
1516895,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1517255,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1516423,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1516363,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1515820,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1515819,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1515811,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1515805,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1515790,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1515772,PILOT NOT FLYING,0,0,0,0,0,0,1
1515767,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1515750,ENROUTE,1,0,0,0,0,0,0
1515739,ENROUTE,1,0,0,0,0,0,0
1515732,LOCAL,0,0,0,0,0,1,0
1515725,APPROACH,1,0,0,0,0,0,0
1515721,ENROUTE,1,0,0,0,0,0,0
1515717,APPROACH,1,0,0,0,0,0,0
1515707,ENROUTE,1,0,0,0,0,0,0
1515679,SINGLE PILOT,0,0,0,0,0,0,1
1515676,PILOT FLYING,0,0,0,0,0,0,1
1515662,SINGLE PILOT,0,0,0,0,0,0,1
1515556,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1515542,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1515523,RAMP,0,1,0,0,0,0,0
1515499,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1515468,ENROUTE; TRAINEE,1,0,0,0,0,0,1
1515467,LOCAL,0,0,0,0,0,1,0
1515466,APPROACH,1,0,0,0,0,0,0
1515455,APPROACH,1,0,0,0,0,0,0
1519136,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1516379,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1515886,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1515926,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1516359,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1516305,PILOT FLYING; INSTRUCTOR,0,0,0,0,0,0,1
1516298,INSTRUCTOR,0,0,0,0,0,0,1
1516295,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1516283,CAPTAIN,0,0,0,0,0,0,1
1516279,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1516240,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1516230,OTHER / UNKNOWN,0,0,0,0,0,1,0
1516229,OTHER / UNKNOWN,0,0,0,0,0,1,0
1516213,TECHNICIAN,0,0,0,1,0,0,0
1516175,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1516160,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1516152,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1516130,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1516128,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1516106,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1516103,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1516089,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1516084,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1516082,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1515996,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1515992,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1515959,SINGLE PILOT,0,0,0,0,0,0,1
1515956,SINGLE PILOT,0,0,0,0,0,0,1
1515945,CAPTAIN,0,0,0,0,0,0,1
1515888,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1517261,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1515873,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1517279,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1518652,ENROUTE; INSTRUCTOR,1,0,0,0,0,0,1
1518645,INSPECTOR,0,0,0,1,0,0,0
1518611,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1518603,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1518598,PILOT FLYING,0,0,0,0,0,0,1
1518553,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1518536,PILOT FLYING,0,0,0,0,0,0,1
1518531,PILOT FLYING,0,0,0,0,0,0,1
1518493,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1518472,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1518419,CAPTAIN,0,0,0,0,0,0,1
1518403,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1518400,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1518376,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1518359,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1518352,ENROUTE,1,0,0,0,0,0,0
1518345,LOCAL,0,0,0,0,0,1,0
1518307,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1518302,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1518279,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1518262,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1518255,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1518240,CAPTAIN,0,0,0,0,0,0,1
1518239,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1518158,FIRST OFFICER,0,0,0,0,0,0,1
1518655,APPROACH,1,0,0,0,0,0,0
